building_id,meter,meter_reading,site_id,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,month,day,hour,weekday,is_weekend,building_age,log_square_feet,log_meter_reading,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Services,primary_use_Technology/science,primary_use_Utility,primary_use_Warehouse/storage
1018,0,137.25,10,186840,1970.0,35.0,0.0,2.2,0.0,1013.3,230.0,3.6,6,28,19,1,0,55.0,12.138013266774704,4.929063640402444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747,2,0.0,6,30531,1970.0,24.4,0.0,22.2,0.0,1013.4,0.0,0.0,8,20,4,5,1,55.0,10.326530592918362,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1037,0,6.705,12,8805,1970.0,9.2,7.0,4.0,0.0,1023.7,310.0,3.0,3,10,12,3,0,55.0,9.0831885863157,2.041869468772079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1367,1,42.6899,15,33695,1948.0,6.7,0.0,-3.9,0.0,1014.9,360.0,2.6,4,28,1,3,0,77.0,10.425134414933702,3.777116954107441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1304,0,272.853,14,91363,1970.0,11.1,0.0,-3.9,0.0,1021.4,360.0,5.7,4,13,0,2,0,55.0,11.422606806768524,5.612591466072045,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
787,1,620.129,6,278795,1970.0,29.4,0.0,17.2,0.0,1017.3,210.0,4.1,5,26,20,3,0,55.0,12.538235610563287,6.4315387898293,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
661,0,1.694,5,7427,1976.0,12.0,0.0,10.0,0.0,1016.1,50.0,3.6,10,8,1,5,1,49.0,8.913011922472597,0.9910270779881722,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,0,65.64,3,16000,2014.0,2.8,6.0,-3.9,0.0,1026.7,180.0,3.6,2,7,3,6,1,11.0,9.680406499268877,4.199304997858588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1162,2,0.0,13,72958,1970.0,0.0,0.0,-5.6,0.0,999.3,220.0,9.8,12,26,11,0,0,55.0,11.197652918513931,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
910,2,33.55,9,60096,1970.0,25.6,0.0,22.2,0.0,1018.0,200.0,1.5,7,21,10,3,0,55.0,11.003715202472089,3.542407550213679,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1151,0,1643.55,13,267536,1970.0,21.1,2.0,16.7,0.0,1015.6,200.0,2.1,8,16,10,1,0,55.0,12.497013153510188,7.405222069545139,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
720,0,2.5610000000000004,5,18202,1919.0,17.0,0.0,14.0,0.0,1016.1,170.0,1.5,9,8,3,3,0,106.0,9.809341694645898,1.2700414042956407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,0,36.6,1,66532,1967.0,17.0,0.0,4.9,0.0,1029.7,80.0,2.6,10,3,12,0,0,58.0,11.1054533441588,3.6270040503958487,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
259,0,221.05,2,77469,1970.0,26.7,8.0,15.6,-1.0,1014.8,80.0,3.1,9,29,12,3,0,55.0,11.257646043625948,5.402902581738111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1301,0,140.875,14,62242,1970.0,-2.8,0.0,-13.9,0.0,1033.8,0.0,0.0,12,20,16,1,0,55.0,11.038801358204804,4.954946388235667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,0,123.721,0,9569,1989.0,25.0,2.0,23.9,0.0,1019.2,0.0,0.0,7,4,9,0,0,36.0,9.166388484447,4.826079242677609,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1196,0,109.096,13,57201,1970.0,17.2,0.0,13.3,0.0,1018.3,0.0,0.0,8,6,11,5,1,55.0,10.954344141791593,4.701352712460124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,0,123.29,2,28862,1970.0,18.3,0.0,3.9,0.0,1017.3,110.0,2.6,11,14,10,0,0,55.0,10.270315777029374,4.82261754475742,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
707,0,7.4,5,11270,1976.0,7.0,0.0,4.0,0.0,1016.1,60.0,9.3,11,24,19,3,0,49.0,9.329988334242078,2.128231705849268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,0,8.6667,8,28693,1970.0,21.1,0.0,18.9,0.0,1009.5,190.0,4.1,3,19,22,5,1,55.0,10.264443320658335,2.2686869895882813,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1214,1,825.67,13,195437,1970.0,21.7,0.0,13.9,-1.0,1012.6,0.0,0.0,9,9,2,4,0,55.0,12.182998472559571,6.717405582740853,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1009,3,1.194,10,21892,1970.0,31.1,0.0,0.0,0.0,1005.9,160.0,5.7,6,11,0,5,1,55.0,9.993922230007335,0.7857263618530385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,0,18.21,2,12908,1979.0,12.2,0.0,3.9,0.0,1013.4,270.0,4.6,1,8,20,4,0,46.0,9.46568002150671,2.955430976780465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1172,2,15.625,13,63847,1970.0,18.3,2.0,12.2,0.0,1012.0,0.0,0.0,7,4,10,0,0,55.0,11.064260537555844,2.810907586541918,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
137,0,45.6595,1,64024,1967.0,20.4,0.0,13.9,0.0,1011.0,310.0,2.1,6,11,10,5,1,58.0,11.067028911067728,3.842876550719324,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,0,137.14,2,74682,2006.0,12.8,0.0,4.4,0.0,1018.9,100.0,2.1,12,30,11,4,0,19.0,11.221007768246777,4.928267663660827,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
714,0,6.5,5,8730,1976.0,9.0,0.0,6.0,0.0,1016.1,260.0,6.7,4,6,8,2,0,49.0,9.074635189810808,2.0149030205422647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,0,74.3,1,49589,1998.0,8.1,0.0,6.3,0.0,1010.2,120.0,8.8,1,1,19,4,0,27.0,10.81154447948318,4.321480134805848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1409,1,44.2281,15,48881,1902.0,9.4,0.0,8.9,0.0,1023.6,80.0,2.1,9,12,7,0,0,123.0,10.797164509538696,3.8117185750902767,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
738,0,86.8,5,95433,1966.0,18.0,0.0,12.0,0.0,1016.1,70.0,6.7,5,9,12,0,0,59.0,11.466190188073057,4.475061500641071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1243,0,216.52,14,237704,1970.0,1.7,0.0,-6.1,0.0,1016.5,350.0,3.1,3,5,0,5,1,55.0,12.37878568804502,5.382290800324215,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1225,0,193.8,14,122746,1970.0,10.0,0.0,7.8,0.0,1021.6,10.0,1.5,9,26,5,0,0,55.0,11.717880605439571,5.271973391208435,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1259,0,218.0,14,71088,1970.0,18.3,0.0,0.6,0.0,1016.3,230.0,3.1,11,8,21,1,0,55.0,11.171687892148547,5.389071729816501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,0,3.365,4,7122,1909.0,20.0,4.0,15.6,0.0,1013.6,260.0,6.7,9,1,1,3,0,116.0,8.871084263978354,1.4736181892915656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,1,1486.05,2,63348,2007.0,38.3,4.0,14.4,0.0,1011.9,160.0,3.6,7,20,19,2,0,18.0,11.056414400305044,7.304549570642671,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1318,1,467.494,14,73488,1970.0,20.0,0.0,15.0,0.0,1018.3,70.0,4.1,9,28,16,2,0,55.0,11.204891014136829,6.149523294766159,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,2,1343.75,13,237518,1970.0,13.3,6.0,10.0,0.0,1010.0,310.0,2.6,10,29,6,5,1,55.0,12.378002899257003,7.203963401153352,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1309,0,65.27,14,58041,1970.0,15.0,0.0,9.4,0.0,1013.6,190.0,5.1,4,12,5,1,0,55.0,10.968922165398224,4.193737306100135,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1267,3,399.512,14,138977,1970.0,21.1,0.0,17.8,0.0,1014.7,330.0,3.1,9,7,10,2,0,55.0,11.84207092620498,5.992743728606362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
987,2,222.65,9,166395,1970.0,13.3,0.0,8.9,0.0,1017.5,0.0,0.0,4,8,10,4,0,55.0,12.022125768618778,5.410082329878857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,0,262.39,3,85039,1925.0,5.0,0.0,-3.9,0.0,1026.9,320.0,4.6,12,23,3,4,0,100.0,11.350877013015827,5.573635823516355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1084,1,89.964,13,122922,1970.0,25.0,8.0,19.4,0.0,1009.0,0.0,0.0,8,19,0,4,0,55.0,11.719313422064396,4.510463823849183,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
955,0,1066.0,9,198488,1970.0,7.8,0.0,-3.3,0.0,1017.3,340.0,2.1,2,3,10,2,0,55.0,12.198488961956752,6.9726062513017535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
672,0,10.556,5,6329,1919.0,11.0,0.0,10.0,0.0,1016.1,260.0,8.2,1,27,13,2,0,106.0,8.753055515138222,2.447204782603989,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1317,3,0.0,14,180806,1970.0,23.9,0.0,15.6,0.0,1011.5,250.0,1.5,10,17,23,0,0,55.0,12.105185443004896,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
724,0,122.1,5,88856,1976.0,17.2,0.0,8.9,0.0,1016.1,170.0,3.1,3,23,13,2,0,49.0,11.394783614947668,4.812997033190408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548,0,15.5,3,9813,2010.0,15.6,8.0,14.4,40.0,992.8,210.0,5.7,2,25,0,3,0,15.0,9.191565216649847,2.803360380906535,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1082,0,103.7,13,57394,1970.0,26.7,8.0,20.0,0.0,1014.5,230.0,2.6,7,27,6,2,0,55.0,10.957712470499596,4.651099117876491,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
237,1,10.3747,2,101262,1982.0,24.4,2.0,0.6,0.0,1018.7,80.0,3.1,12,29,23,3,0,43.0,11.525476371788573,2.4313915908628503,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
771,1,0.0,6,82911,1970.0,0.6,0.0,-10.0,0.0,1019.7,190.0,1.5,12,31,3,5,1,55.0,11.325535083361835,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
987,2,112.85,9,166395,1970.0,30.6,4.0,25.0,0.0,1013.2,220.0,3.6,7,27,20,2,0,55.0,12.022125768618778,4.734881792509748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,0,107.21,2,137040,1957.0,40.0,4.0,16.1,0.0,1006.5,300.0,5.1,8,13,0,5,1,68.0,11.8280354301109,4.684073783583557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,0,27.2082,1,50020,1970.0,8.3,0.0,6.2,0.0,999.9,210.0,6.2,3,26,23,5,1,55.0,10.820198196234973,3.33961271581756,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1255,1,303.133,14,23702,1970.0,23.3,0.0,17.8,-1.0,1014.6,190.0,3.1,7,4,22,0,0,55.0,10.073356901390843,5.717465105731001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1392,0,86.65,15,76153,1963.0,3.9,0.0,3.3,0.0,1025.6,80.0,2.1,5,20,11,4,0,62.0,11.240512884849217,4.473351611367243,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,2,0.0,7,409028,1970.0,10.1,0.0,7.1,0.0,1029.4,60.0,4.1,9,29,9,3,0,55.0,12.9215413371568,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
771,2,243.179,6,82911,1970.0,14.4,0.0,12.8,0.0,1017.4,0.0,0.0,11,4,7,4,0,55.0,11.325535083361835,5.49790156289282,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1295,2,1723.97,14,115676,1970.0,-9.4,0.0,-17.2,0.0,1018.1,280.0,6.2,1,19,8,1,0,55.0,11.658557103446352,7.452964938009882,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1417,2,5.5498,15,40451,1975.0,20.0,4.0,18.9,0.0,1013.4,80.0,2.1,9,8,7,3,0,50.0,10.607871365022062,1.8794345148298328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1362,1,20.9478,15,113988,1923.0,-7.0,0.0,-11.0,0.0,1016.1,120.0,2.1,1,8,12,4,0,102.0,11.643857231492984,3.088666906707607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
980,2,0.0,9,34819,1970.0,25.6,0.0,17.8,0.0,1019.0,110.0,3.6,5,12,19,3,0,55.0,10.45794721332218,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1119,2,0.0,13,119509,1970.0,6.7,8.0,-1.7,0.0,1029.2,90.0,2.6,10,25,6,1,0,55.0,11.691155328860926,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
219,0,163.76,2,96124,1959.0,32.2,6.0,2.2,0.0,1007.9,270.0,1.5,10,17,0,0,0,66.0,11.473404706807946,5.10448986956788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,0,20.51,3,9816,1970.0,-7.8,4.0,-20.6,0.0,1030.4,0.0,0.0,12,16,7,4,0,55.0,9.19187085569252,3.068517943279639,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1161,1,0.0,13,53077,1970.0,3.9,2.0,-1.7,0.0,1017.2,170.0,2.1,3,28,1,0,0,55.0,10.87951780876114,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
417,0,202.75,3,69600,1978.0,21.1,6.0,17.8,0.0,1021.1,170.0,2.6,5,29,12,6,1,47.0,11.150534214035387,5.316893752120972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
496,0,38.92,3,16200,1970.0,-8.3,0.0,-18.9,0.0,1024.1,300.0,7.7,1,19,4,1,0,55.0,9.692828247710418,3.686877451443263,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
706,0,4.237,5,27685,1919.0,8.0,0.0,6.0,0.0,1016.1,300.0,3.1,11,17,1,3,0,106.0,10.22868214924768,1.6557488152973507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,0,142.79,2,148829,2014.0,28.3,0.0,10.0,0.0,1014.3,80.0,5.1,10,9,16,6,1,11.0,11.910559993963204,4.96835390183965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
480,0,12.23,3,30000,1970.0,8.9,0.0,7.2,-1.0,1014.4,350.0,4.1,2,22,5,0,0,55.0,10.308985993422082,2.582486978126864,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
678,0,16.2,5,60977,1976.0,18.0,0.0,15.0,0.0,1016.1,230.0,5.7,9,8,22,3,0,49.0,11.01826842236582,2.8449093838194077,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1220,1,111.955,13,381221,1970.0,-7.2,0.0,-12.2,0.0,1020.3,290.0,6.2,12,27,11,1,0,55.0,12.851137161583766,4.726989509309186,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
103,1,1181.89,0,21657,2016.0,25.6,6.0,23.9,0.0,1020.4,0.0,0.0,7,20,6,2,0,9.0,9.983130180188324,7.075715875715975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
959,2,405.65,9,128536,1970.0,19.4,0.0,18.9,0.0,1010.8,170.0,2.1,5,17,7,1,0,55.0,11.763972079614486,6.007952864612784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1077,2,54.625,13,19454,1970.0,22.2,0.0,17.2,23.0,1015.0,170.0,2.1,7,17,4,6,1,55.0,9.875859385418654,4.018632740486404,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1013,1,0.0,10,67377,1970.0,6.7,0.0,5.6,0.0,1003.4,160.0,1.5,4,26,10,1,0,55.0,11.118073834121676,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,0,24.556,4,23815,1914.0,14.4,0.0,8.9,-1.0,1006.7,160.0,10.3,3,11,15,4,0,111.0,10.078112902695612,3.2408721227400967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,0,139.82,3,101400,1930.0,8.9,0.0,3.9,0.0,1009.6,180.0,6.2,2,1,8,0,0,95.0,11.52683823202353,4.947482479090987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,0,59.94,2,16411,1970.0,32.2,2.0,16.7,0.0,1013.2,90.0,3.6,7,2,17,5,1,55.0,9.705768053562077,4.109889773557563,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
927,0,791.0,9,745671,1970.0,30.6,0.0,21.1,0.0,1017.8,120.0,2.6,7,20,2,2,0,55.0,13.522041104214876,6.674561391814426,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
516,0,69.05,3,9000,1970.0,-0.6,6.0,-8.3,0.0,1038.8,70.0,3.6,12,20,3,1,0,55.0,9.105090961257083,4.249209272783016,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
588,0,11.05,4,21866,1911.0,14.4,0.0,13.9,-1.0,1017.5,210.0,4.6,1,30,3,5,1,114.0,9.992733930050322,2.489064659936664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
740,0,0.0004,5,37975,1976.0,3.0,0.0,3.0,0.0,1016.1,110.0,3.1,2,11,10,3,0,49.0,10.544709660231154,0.0003999200213269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,0,0.16,3,7250,1970.0,22.2,4.0,18.9,0.0,1020.2,50.0,3.1,8,3,11,2,0,55.0,8.888894669371593,0.1484200051182733,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
240,1,125.411,2,111304,1964.0,13.3,2.0,11.1,0.0,1016.1,80.0,3.1,4,11,11,0,0,61.0,11.62002945988443,4.839538503242729,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1157,2,734.375,13,37107,1970.0,16.1,0.0,9.4,0.0,1023.8,350.0,7.2,9,28,21,2,0,55.0,10.52158785877316,6.60038057318462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1107,0,560.566,13,184098,1970.0,26.7,4.0,13.3,0.0,1015.5,170.0,5.7,7,16,20,5,1,55.0,12.12322893537589,6.330729309568361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,0,75.25,1,51688,1930.0,14.4,0.0,12.1,0.0,1010.0,200.0,6.7,5,21,7,5,1,95.0,10.853000271901186,4.334017415487521,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1171,2,960.938,13,56851,1970.0,-6.1,0.0,-8.9,-1.0,1029.5,340.0,2.6,1,21,23,3,0,55.0,10.948206678858902,6.868949999524327,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
278,0,101.57,2,148101,1970.0,21.7,0.0,-6.1,0.0,1016.0,170.0,2.1,3,27,17,6,1,55.0,11.905656504553631,4.630545492319319,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1348,2,2986.25,15,131271,2010.0,6.1,4.0,0.0,0.0,1011.9,320.0,6.7,2,1,15,0,0,15.0,11.785026785454988,8.002108510729864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,0,129.42,2,70832,2014.0,15.0,0.0,-1.7,0.0,1009.6,170.0,2.6,3,29,19,1,0,11.0,11.168080272785073,4.870760011965056,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1111,0,34.143,13,67839,1970.0,1.1,0.0,-1.7,0.0,1014.9,190.0,3.1,3,4,23,4,0,55.0,11.124907270465783,3.559425451909437,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
257,1,43.1869,2,75650,1970.0,16.1,0.0,2.2,0.0,1019.3,80.0,1.5,12,21,9,2,0,55.0,11.233885937899789,3.788428365063896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
